Date,Close,High,Low,Open,Volume,Year,Month,Day,IsYearStart,IsYearEnd,Returns,Returns (%),MA20,MA50,Volatility,lag1,lag2
2013-01-03,16.387195587158203,16.61602987546083,16.35394362175435,16.561919756295854,352965200,2013,January,Thursday,0,0,-0.012622162237266199,-1.26221622372662,15.976363515853881,16.82931896209717,0.025180461710015412,16.596681594848633,16.08701515197754
2013-01-04,15.930733680725098,16.282298452485435,15.895365231787816,16.232117810787535,594333600,2013,January,Friday,0,0,-0.02785479089483811,-2.785479089483811,15.958543968200683,16.780911884307862,0.021536294628289033,16.387195587158203,16.596681594848633
2013-01-07,15.837023735046387,16.00025974945952,15.574030225947988,15.779587944192915,484156400,2013,January,Monday,0,0,-0.005882337094875401,-0.5882337094875401,15.923266553878785,16.716072120666503,0.021200241775670408,15.930733680725098,16.387195587158203
2013-01-08,15.879640579223633,16.078548486835654,15.756911713853095,15.997534294414818,458707200,2013,January,Tuesday,0,0,0.002690962954291498,0.2690962954291498,15.91126561164856,16.664524459838866,0.02047376971567211,15.837023735046387,15.930733680725098
2013-01-09,15.631467819213867,15.870579419404931,15.597912346561793,15.794703852449203,407604400,2013,January,Wednesday,0,0,-0.01562836128258882,-1.562836128258882,15.892040300369263,16.605925178527833,0.020714631213363484,15.879640579223633,15.837023735046387
2013-01-10,15.825231552124023,15.982723465548556,15.583700039654575,15.977584806340012,601146000,2013,January,Thursday,0,0,0.01239574780507735,1.239574780507735,15.865015172958374,16.55558849334717,0.020269249352260404,15.631467819213867,15.879640579223633
2013-01-11,15.728198051452637,15.879947537307233,15.689503926353293,15.749358093912463,350506800,2013,January,Friday,0,0,-0.006131569092798661,-0.6131569092798661,15.836750984191895,16.506645221710205,0.020285943052706198,15.825231552124023,15.631467819213867
2013-01-14,15.167447090148926,15.341263904656643,15.069504206577937,15.195558770633228,734207600,2013,January,Monday,0,0,-0.03565258775794222,-3.5652587757942222,15.794520902633668,16.451710929870604,0.021419419360998858,15.728198051452637,15.825231552124023
2013-01-15,14.688920974731445,15.084014972270642,14.612138129894435,15.063156824727608,876772400,2013,January,Tuesday,0,0,-0.03154954901594986,-3.1549549015949863,15.758442497253418,16.38647186279297,0.020937399026488713,15.167447090148926,15.728198051452637
2013-01-16,15.29864501953125,15.399913614019654,14.887833035009411,14.952522369615174,690804800,2013,January,Wednesday,0,0,0.0415091105635792,4.15091105635792,15.739186573028565,16.34530746459961,0.022726553064715792,14.688920974731445,15.167447090148926
2013-01-17,15.195556640625,15.439506518255547,15.175909302226213,15.426205415456236,453678400,2013,January,Thursday,0,0,-0.00673839930102571,-0.673839930102571,15.691998481750488,16.297374839782716,0.02161825919305847,15.29864501953125,14.688920974731445
2013-01-18,15.114553451538086,15.181661181196585,15.005727793614932,15.069813350690657,472922800,2013,January,Friday,0,0,-0.005330715484969661,-0.5330715484969661,15.65223250389099,16.24888744354248,0.0214617661262331,15.195556640625,15.29864501953125
2013-01-22,15.258746147155762,15.35275799450051,15.012681239825007,15.252398293125237,461546400,2013,January,Tuesday,0,0,0.009539990452248626,0.9539990452248626,15.626598739624024,16.216705646514892,0.021564708250515662,15.114553451538086,15.195556640625
2013-01-23,15.538058280944824,15.567682666980689,15.258741488029568,15.380866606855452,861509600,2013,January,Wednesday,0,0,0.018305051482957246,1.8305051482957246,15.618557548522949,16.202353019714355,0.021991588791484648,15.258746147155762,15.114553451538086
2013-01-24,13.618206977844238,14.078595692917908,13.610648321005543,13.905382662260648,1460852400,2013,January,Thursday,0,0,-0.12355799343699236,-12.355799343699235,15.513254690170289,16.143974590301514,0.035241857543793435,15.538058280944824,15.258746147155762
2013-01-25,13.297172546386719,13.791417790866062,13.149654435091817,13.65417861293019,1208026400,2013,January,Friday,0,0,-0.02357391336317749,-2.357391336317749,15.40273666381836,16.081732959747313,0.03541526370371955,13.618206977844238,15.538058280944824
2013-01-28,13.59795093536377,13.700125171467532,13.175650993375521,13.235202449936338,785517600,2013,January,Monday,0,0,0.02261972520306821,2.261972520306821,15.304144191741944,16.025464553833007,0.035960910586003286,13.297172546386719,13.618206977844238
2013-01-29,13.853083610534668,13.911426682183734,13.66717490363022,13.860036863518772,571158000,2013,January,Tuesday,0,0,0.018762582420221996,1.8762582420221996,15.226576471328736,15.977938251495361,0.03636464600923076,13.59795093536377,13.297172546386719
2013-01-30,13.80955696105957,13.983979191879106,13.739123578490041,13.814695621019203,417155200,2013,January,Wednesday,0,0,-0.0031420188240254276,-0.31420188240254276,15.112703561782837,15.936349182128906,0.03450348362312594,13.853083610534668,13.59795093536377
2013-01-31,13.769048690795898,13.883616743528771,13.753632712221,13.814090664011905,319334400,2013,January,Thursday,0,0,-0.0029333504599675653,-0.2933350459967565,14.9713219165802,15.892704467773438,0.03330805725711381,13.80955696105957,13.853083610534668
2013-02-01,13.71252155303955,13.889664063368073,13.553215020092045,13.878479446125525,539484400,2013,February,Friday,0,0,-0.004105377141569222,-0.4105377141569222,14.837588214874268,15.824924831390382,0.033310237875158695,13.769048690795898,13.80955696105957
2013-02-04,13.370933532714844,13.782653547583742,13.36126000081902,13.721288290425496,477117200,2013,February,Monday,0,0,-0.02491066424241939,-2.491066424241939,14.709598207473755,15.75322748184204,0.03322573021774796,13.71252155303955,13.769048690795898
2013-02-05,13.840089797973633,13.89752558831829,13.367911000199106,13.42323030176894,573347600,2013,February,Tuesday,0,0,0.03508777185309442,3.508777185309442,14.609751510620118,15.690435619354249,0.034608147840012406,13.370933532714844,13.71252155303955
2013-02-06,13.825276374816895,14.101871243639222,13.68108231602589,13.798674163583218,593706400,2013,February,Wednesday,0,0,-0.0010703270985211732,-0.10703270985211732,14.50703330039978,15.621422538757324,0.03456796054948776,13.840089797973633,13.370933532714844
2013-02-07,14.236359596252441,14.290479794343023,13.80764429308461,14.085245558792348,704580800,2013,February,Thursday,0,0,0.029734177479760593,2.9734177479760593,14.437277889251709,15.549730548858642,0.03540217453333959,13.825276374816895,13.840089797973633
2013-02-08,14.441896438598633,14.558348456009655,14.237267924646394,14.41209940144473,633158400,2013,February,Friday,0,0,0.014437457901828932,1.4437457901828932,14.36811113357544,15.48502103805542,0.035454958608475376,14.236359596252441,13.825276374816895
2013-02-11,14.592397689819336,14.744729521936486,14.389292369234528,14.48810808713176,517490400,2013,February,Monday,0,0,0.01042115568828339,1.042115568828339,14.311321115493774,15.424433994293214,0.0355939108879992,14.441896438598633,14.236359596252441
2013-02-12,14.226627349853516,14.666896039001792,14.221762394803251,14.579632125650257,609053200,2013,February,Tuesday,0,0,-0.025065814936020225,-2.5065814936020225,14.264280128479005,15.35265012741089,0.03516052060251038,14.592397689819336,14.441896438598633
2013-02-13,14.199569702148438,14.401156857811982,14.084333894627985,14.205650897356904,475207600,2013,February,Wednesday,0,0,-0.001901901767698777,-0.1901901767698777,14.239812564849853,15.282791843414307,0.03449343380751177,14.226627349853516,14.592397689819336
2013-02-14,14.186797142028809,14.340343636477067,14.108655829135916,14.123858002181576,355275200,2013,February,Thursday,0,0,-0.0008995033221109727,-0.08995033221109727,14.184220170974731,15.212127990722657,0.03300804442933209,14.199569702148438,14.226627349853516
2013-02-15,13.991286277770996,14.295339374160466,13.983988847571288,14.255507161699674,391745200,2013,February,Friday,0,0,-0.013781184174305627,-1.3781184174305627,14.124006652832032,15.14380537033081,0.033085076351985834,14.186797142028809,14.199569702148438
2013-02-19,13.986123085021973,14.069434643151656,13.799436085157371,14.019874122634054,435783600,2013,February,Tuesday,0,0,-0.0003690291690497949,-0.03690291690497949,14.067585134506226,15.097785339355468,0.03308976706695033,13.991286277770996,14.186797142028809
2013-02-20,13.647407531738281,13.916189812768234,13.64588601536719,13.916189812768234,476302400,2013,February,Wednesday,0,0,-0.024217973145569505,-2.4217973145569505,13.987018203735351,15.039882049560546,0.033259803653464814,13.986123085021973,13.991286277770996
2013-02-21,13.562570571899414,13.657131882770383,13.464057704377614,13.560746214431894,447182400,2013,February,Thursday,0,0,-0.006216342528174046,-0.6216342528174046,13.888243818283081,14.988740272521973,0.032804019536833484,13.647407531738281,13.986123085021973
2013-02-22,13.707002639770508,13.73102214014717,13.578996337415015,13.659570946557805,330654800,2013,February,Friday,0,0,0.010649313646363234,1.0649313646363234,13.892683601379394,14.942560844421386,0.017867275141986525,13.562570571899414,13.647407531738281
2013-02-25,13.46345043182373,13.83804290179742,13.456456655559506,13.799428553164214,372579200,2013,February,Monday,0,0,-0.017768451232373472,-1.7768451232373472,13.900997495651245,14.884515171051026,0.01749936031930332,13.707002639770508,13.562570571899414
2013-02-26,13.651057243347168,13.729198562608076,13.307173408791682,13.494469327238777,501499600,2013,February,Tuesday,0,0,0.013934526849074924,1.3934526849074924,13.903652811050415,14.831666679382325,0.017029983897908975,13.46345043182373,13.707002639770508
2013-02-27,13.517266273498535,13.756555872604347,13.398078172221979,13.634630017393835,587350400,2013,February,Wednesday,0,0,-0.009800777145948625,-0.9800777145948625,13.886861944198609,14.781771030426025,0.016595171502510272,13.651057243347168,13.46345043182373
2013-02-28,13.42088508605957,13.617606388081295,13.42088508605957,13.501458857753729,322515200,2013,February,Thursday,0,0,-0.007130227776005693,-0.7130227776005693,13.867428350448609,14.741978950500489,0.016644938730264194,13.517266273498535,13.651057243347168
2013-03-01,13.088553428649902,13.322978085215729,13.073654915324502,13.317504200919279,552448400,2013,March,Friday,0,0,-0.02476227575742118,-2.476227575742118,13.833403587341309,14.69007474899292,0.017454022651375627,13.42088508605957,13.517266273498535
2013-03-04,12.771732330322266,13.019534828850931,12.73980647649328,13.007372444171663,582755600,2013,March,Monday,0,0,-0.0242059674550541,-2.42059674550541,13.786364126205445,14.622723026275635,0.018124042211510285,13.088553428649902,13.42088508605957
2013-03-05,13.108925819396973,13.232067121645988,12.79301559291771,12.815211538832061,638433600,2013,March,Tuesday,0,0,0.02640154681868423,2.640154681868423,13.773263740539551,14.566704082489014,0.018544501594262075,12.771732330322266,13.088553428649902
2013-03-06,12.942307472229004,13.23389460431858,12.904908539046097,13.211394188902783,460250000,2013,March,Wednesday,0,0,-0.012710297507475987,-1.2710297507475987,13.72837462425232,14.510121803283692,0.016656370222759145,13.108925819396973,12.771732330322266
2013-03-07,13.091900825500488,13.135380949529411,12.802442533746609,12.907036617701309,468473600,2013,March,Thursday,0,0,0.011558476229410752,1.1558476229410752,13.6917058467865,14.457982177734374,0.016978264751744694,12.942307472229004,13.108925819396973
2013-03-08,13.12656307220459,13.239366362982697,13.032002548891313,13.06818524202719,391482000,2013,March,Friday,0,0,0.0026476099357999328,0.2647609935799933,13.636216020584106,14.406028156280518,0.015257704845023645,13.091900825500488,12.942307472229004
2013-03-11,13.313554763793945,13.348217563219105,12.926495361916409,13.066664016158533,474236000,2013,March,Monday,0,0,0.01424528953700821,1.424528953700821,13.579798936843872,14.362148590087891,0.015245579042859057,13.12656307220459,13.091900825500488
2013-03-12,13.026528358459473,13.34426377075157,13.000380042174363,13.244534647785395,465911600,2013,March,Tuesday,0,0,-0.02155896080549713,-2.155896080549713,13.501505470275879,14.311283149719237,0.015335931347958145,13.313554763793945,13.12656307220459
2013-03-13,13.02409553527832,13.211087737358758,12.933184549956882,13.027136943407264,405549200,2013,March,Wednesday,0,0,-0.00018675913598820149,-0.01867591359882015,13.44137887954712,14.263676300048829,0.014663693807332252,13.026528358459473,13.313554763793945
2013-03-14,13.15027904510498,13.215345372444915,13.087947224758818,13.160311795378746,303875600,2013,March,Thursday,0,0,0.009688466234362814,0.9688466234362814,13.388914346694946,14.204941577911377,0.014989028208609615,13.02409553527832,13.026528358459473
2013-03-15,13.489601135253906,13.506932128358569,13.294702564337843,13.315378619355332,643960800,2013,March,Friday,0,0,0.025803413675486553,2.5803413675486553,13.3540545463562,14.142799968719482,0.016378730082322157,13.15027904510498,13.02409553527832
2013-03-18,13.856287956237793,13.909191892857562,13.4148031437111,13.422404228036367,606197200,2013,March,Monday,0,0,0.027182925373944622,2.718292537394462,13.347304630279542,14.092181816101075,0.017408112979949552,13.489601135253906,13.15027904510498
2013-03-19,13.81889533996582,14.015921174947062,13.636766402088611,13.971223988366985,526775200,2013,March,Tuesday,0,0,-0.002698602713083753,-0.2698602713083753,13.338943243026733,14.049945049285888,0.017416103803301282,13.856287956237793,13.489601135253906
2013-03-20,13.745615005493164,13.914365286367321,13.669906174875232,13.907980439035695,308660800,2013,March,Wednesday,0,0,-0.005302908276663798,-0.5302908276663798,13.343853616714478,14.008116874694824,0.016549944099747263,13.81889533996582,13.856287956237793
2013-03-21,13.765379905700684,13.925007600805479,13.685415043177942,13.68906375971949,383255600,2013,March,Thursday,0,0,0.001437905848492127,0.1437905848492127,13.35399408340454,13.965831661224366,0.016475067970746955,13.745615005493164,13.81889533996582
2013-03-22,14.0444974899292,14.050273405131577,13.776931506407442,13.821627054888024,395105200,2013,March,Friday,0,0,0.020276780309777198,2.02767803097772,13.370868825912476,13.934092254638673,0.016910693947552766,13.765379905700684,13.745615005493164
2013-03-25,14.095274925231934,14.288957268668826,14.040545812055797,14.129024328515012,501135600,2013,March,Monday,0,0,0.003615468288498347,0.3615468288498347,13.402460050582885,13.89949312210083,0.01630321700838756,14.0444974899292,13.765379905700684
2013-03-26,14.021085739135742,14.163989712473006,14.0025385067801,14.151827326696106,294294000,2013,March,Tuesday,0,0,-0.005263408233590727,-0.5263408233590727,13.420961475372314,13.865350875854492,0.016154180844986078,14.095274925231934,14.0444974899292
2013-03-27,13.745615005493164,13.889127926950199,13.704568166518385,13.87879070972916,331237200,2013,March,Wednesday,0,0,-0.01964689031703748,-1.964689031703748,13.432378911972046,13.836914234161377,0.01665766640904317,14.021085739135742,14.095274925231934
2013-03-28,13.45920181274414,13.737714061565862,13.42758040916648,13.676903732524865,442839600,2013,March,Thursday,0,0,-0.020836695385005655,-2.0836695385005655,13.434294748306275,13.81231985092163,0.01727881655546634,13.745615005493164,14.021085739135742
2013-04-01,13.041126251220703,13.490820399867696,13.005552484088224,13.436090465629801,389732000,2013,April,Monday,0,0,-0.031062433518722732,-3.106243351872273,13.431923389434814,13.76716947555542,0.01780877093014799,13.45920181274414,13.745615005493164
2013-04-02,13.067882537841797,13.32176629569329,12.964808330260983,13.001295493925346,529519200,2013,April,Tuesday,0,0,0.002051685269022663,0.20516852690226628,13.446730899810792,13.724615993499755,0.01687620000885547,13.041126251220703,13.45920181274414
2013-04-03,13.134773254394531,13.29561717091612,13.083692040256867,13.11592155430612,363216000,2013,April,Wednesday,0,0,0.005118711188215386,0.5118711188215386,13.448023271560668,13.685020389556884,0.01584863057684483,13.067882537841797,13.041126251220703
2013-04-04,13.004936218261719,13.226286684165862,12.92983554428722,13.188584926344916,358447600,2013,April,Thursday,0,0,-0.00988498496457657,-0.9884984964576571,13.451154708862305,13.639944190979003,0.015739546413174446,13.134773254394531,13.067882537841797
2013-04-05,12.867508888244629,12.920718102561613,12.760481528477579,12.907035014047146,383695200,2013,April,Friday,0,0,-0.010567320570485594,-1.0567320570485594,13.439935111999512,13.586533203125,0.015688452059684273,13.004936218261719,13.134773254394531
2013-04-08,12.959031105041504,12.998253586614062,12.845924149652793,12.917679799715954,300829200,2013,April,Monday,0,0,0.007112660079876543,0.7112660079876543,13.431558513641358,13.573349685668946,0.01577085485636217,12.867508888244629,13.004936218261719
2013-04-09,12.982438087463379,13.028653517311692,12.853823733746513,12.963587206429365,306614000,2013,April,Tuesday,0,0,0.001806229357129041,0.1806229357129041,13.415002679824829,13.567054996490478,0.015398640303141246,12.959031105041504,12.867508888244629
2013-04-10,13.247273445129395,13.288929216891674,12.952950159158942,13.016497416790832,375928000,2013,April,Wednesday,0,0,0.020399508619398432,2.039950861939843,13.426039934158325,13.56004144668579,0.015329223028170707,12.982438087463379,12.959031105041504
2013-04-11,13.205924034118652,13.317206642651069,13.110754560779062,13.187375985470053,328364400,2013,April,Thursday,0,0,-0.0031213525697958433,-0.31213525697958433,13.435131359100343,13.54709825515747,0.01535472228400835,13.247273445129395,12.982438087463379
2013-04-12,13.068185806274414,13.200448108852934,13.046597975704932,13.200448108852934,238613200,2013,April,Friday,0,0,-0.010430033331130795,-1.0430033331130795,13.431026697158813,13.532270832061768,0.015401081910468805,13.205924034118652,13.247273445129395
2013-04-15,12.765653610229492,13.010111906268213,12.75653181995348,12.983051001070214,317520000,2013,April,Monday,0,0,-0.02315028271940145,-2.315028271940145,13.394829320907593,13.512202930450439,0.014933787475534595,13.068185806274414,13.205924034118652
2013-04-16,12.959940910339355,12.971189898429168,12.787542759200656,12.81794790932519,305771200,2013,April,Tuesday,0,0,0.015219534074947472,1.5219534074947472,13.350011968612671,13.497151317596435,0.013878319048853598,12.765653610229492,13.068185806274414
2013-04-17,12.247243881225586,12.788458784287723,12.104643534517502,12.778424408163437,945056000,2013,April,Wednesday,0,0,-0.0549923054467929,-5.49923054467929,13.271429395675659,13.474677524566651,0.018064449452716295,12.959940910339355,12.765653610229492
2013-04-18,11.920388221740723,12.338156509391386,11.85015164844073,12.313832545139588,666299200,2013,April,Thursday,0,0,-0.026688099188252212,-2.6688099188252212,13.180168056488037,13.436283493041993,0.018652997978810995,12.247243881225586,12.959940910339355
2013-04-19,11.874173164367676,12.149949252766756,11.709071571099173,11.796335496570029,609274400,2013,April,Friday,0,0,-0.003876975859624987,-0.3876975859624987,13.085607719421386,13.397261428833009,0.018565157261675475,11.920388221740723,12.247243881225586
2013-04-22,12.121667861938477,12.228999699410153,11.896670218543951,11.938324360390187,429920400,2013,April,Monday,0,0,0.02084311001236605,2.084311001236605,12.989466238021851,13.354967594146729,0.01860964411314292,11.874173164367676,11.920388221740723
2013-04-23,12.348498344421387,12.416909768681771,12.125930633513782,12.283430360050682,664238400,2013,April,Tuesday,0,0,0.01871281122915014,1.871281122915014,12.902127408981324,13.313099632263183,0.01936109187451842,12.121667861938477,11.874173164367676
2013-04-24,12.328117370605469,12.62578480264803,11.93406508003503,11.965687276826847,969651200,2013,April,Wednesday,0,0,-0.0016504819652930491,-0.1650481965293049,12.81747899055481,13.267814025878906,0.019389215389548936,12.348498344421387,12.121667861938477
2013-04-25,12.41690444946289,12.585957563907785,12.374945027540031,12.503559424343441,384837600,2013,April,Thursday,0,0,0.0072019981793101095,0.720199817931011,12.751043462753296,13.231619567871094,0.01934094560489486,12.328117370605469,12.348498344421387
2013-04-26,12.685078620910645,12.732814770680044,12.412951308754689,12.460383804811803,764097600,2013,April,Friday,0,0,0.02159750624958323,2.159750624958323,12.712337303161622,13.201329746246337,0.0198210504333064,12.41690444946289,12.328117370605469
2013-04-29,13.077916145324707,13.184334597367236,12.770214245103531,12.783896524719472,640326400,2013,April,Monday,0,0,0.03096847375990963,3.096847375990963,12.714176797866822,13.179152126312255,0.02001288135972598,12.685078620910645,12.41690444946289
2013-04-30,13.462843894958496,13.537945406391993,13.137203741382857,13.229331780343616,691538400,2013,April,Tuesday,0,0,0.02943341625350593,2.943341625350593,12.733924865722656,13.168583278656007,0.021046511049874428,13.077916145324707,12.685078620910645
2013-05-01,13.356727600097656,13.528213143595982,13.207742465508675,13.513922749296796,506909200,2013,May,Wednesday,0,0,-0.007882160388161252,-0.7882160388161252,12.745022583007813,13.15599536895752,0.021136030302671242,13.462843894958496,13.077916145324707
2013-05-02,13.546154022216797,13.639496666243726,13.397471718836526,13.432437355129235,421828400,2013,May,Thursday,0,0,0.014182098174837066,1.4182098174837066,12.772083473205566,13.15397029876709,0.021165634134699095,13.356727600097656,13.462843894958496
2013-05-03,13.681763648986816,13.780581006209855,13.656526291892732,13.722201552970471,361300800,2013,May,Friday,0,0,0.010010931999415273,1.0010931999415273,12.812796211242675,13.156354160308839,0.021009056847130166,13.546154022216797,13.356727600097656
2013-05-06,14.008016586303711,14.053319457115737,13.813421603244402,13.855988342391557,496641600,2013,May,Monday,0,0,0.023845824682189543,2.3845824682189543,12.865245485305786,13.162374439239501,0.021497039238472227,13.681763648986816,13.546154022216797
2013-05-07,13.945686340332031,14.161259440004404,13.794875941942705,14.137543589836692,483753200,2013,May,Tuesday,0,0,-0.00444961251920728,-0.444961251920728,12.913407897949218,13.172019157409668,0.02157786119648737,14.008016586303711,13.681763648986816
2013-05-08,14.103178024291992,14.149698739372171,13.8590242430771,13.95723265691525,472598000,2013,May,Wednesday,0,0,0.011293218570711971,1.1293218570711971,12.956203126907349,13.181061573028565,0.02130368705610858,13.945686340332031,14.008016586303711
2013-05-09,13.980143547058105,14.170822093313191,13.943722169585786,14.07318789091668,398487600,2013,May,Thursday,0,0,-0.008723883157538359,-0.8723883157538359,12.994914102554322,13.190319118499756,0.02142976689995309,14.103178024291992,13.945686340332031
2013-05-10,13.863838195800781,14.070126820794618,13.78762824325005,14.016871062728914,334852000,2013,May,Friday,0,0,-0.008319324538108797,-0.8319324538108797,13.03469672203064,13.199178180694581,0.021364866140640437,13.980143547058105,14.103178024291992
2013-05-13,13.918010711669922,14.014727913473873,13.818846566294894,13.819152229920673,316948800,2013,May,Monday,0,0,0.003907468848384887,0.39074688483848874,13.09231457710266,13.21576732635498,0.02044684689701951,13.863838195800781,13.980143547058105
2013-05-14,13.585014343261719,13.932092153598836,13.532676389362653,13.890773619622333,447118000,2013,May,Tuesday,0,0,-0.023925572073959844,-2.3925572073959844,13.123568248748779,13.232032966613769,0.02122853741760663,13.918010711669922,13.863838195800781
2013-05-15,13.12560749053955,13.49747751627889,12.92697190932825,13.441161855908973,741613600,2013,May,Wednesday,0,0,-0.03381717833445186,-3.381717833445186,13.167486429214478,13.23236660003662,0.018567609568256784,13.585014343261719,13.918010711669922
2013-05-16,13.300984382629395,13.401067975620924,12.821074486486095,12.953906587722594,603204000,2013,May,Thursday,0,0,0.0133614304874079,1.33614304874079,13.236516237258911,13.239540138244628,0.017237393778897606,13.12560749053955,13.585014343261719
2013-05-17,13.260581016540527,13.469623848407391,13.191716810029014,13.437793154709267,427904400,2013,May,Friday,0,0,-0.0030376222485932747,-0.30376222485932747,13.305836629867553,13.24291374206543,0.017214020460926516,13.300984382629395,13.12560749053955
2013-05-20,13.556549072265625,13.644389771688905,13.163866926227781,13.219264781892685,451578400,2013,May,Monday,0,0,0.022319388219560254,2.2319388219560254,13.377580690383912,13.25151346206665,0.017285489644251372,13.260581016540527,13.300984382629395
2013-05-21,13.456467628479004,13.634597633932882,13.289356226645749,13.410251933660804,456022000,2013,May,Tuesday,0,0,-0.007382516247543491,-0.7382516247543491,13.432979154586793,13.254371719360352,0.01724045131662357,13.556549072265625,13.260581016540527
2013-05-22,13.50819206237793,13.722438592996461,13.412393472540314,13.590829951524896,443038400,2013,May,Wednesday,0,0,0.003843834453958639,0.3843834453958639,13.491982889175414,13.264004993438721,0.017181858304629736,13.456467628479004,13.556549072265625
2013-05-23,13.532368659973145,13.655407252157712,13.338017277015945,13.342914432997306,353021200,2013,May,Thursday,0,0,0.0017897730120783883,0.17897730120783883,13.547756099700928,13.274170455932618,0.017183353557672854,13.50819206237793,13.456467628479004
2013-05-24,13.624495506286621,13.640104783645096,13.477890564570274,13.49288769737974,276166800,2013,May,Friday,0,0,0.006807887711925531,0.6807887711925531,13.594726943969727,13.28365478515625,0.016718559007008162,13.532368659973145,13.50819206237793
2013-05-28,13.510944366455078,13.806909300912066,13.492887328676437,13.769876599915152,386145200,2013,May,Tuesday,0,0,-0.008334337207505982,-0.8334337207505982,13.616378355026246,13.284081649780273,0.01561982868069227,13.624495506286621,13.532368659973145
2013-05-29,13.618377685546875,13.696424910395214,13.448511205755539,13.466875547113734,330576400,2013,May,Wednesday,0,0,0.007951577341886784,0.7951577341886784,13.624155044555664,13.279323444366455,0.014298419491520475,13.510944366455078,13.624495506286621
2013-05-30,13.821294784545898,13.910666249615002,13.604906192471809,13.639797612717713,353519600,2013,May,Thursday,0,0,0.014900240225704575,1.4900240225704575,13.647383403778075,13.279371433258056,0.01448731872930663,13.618377685546875,13.510944366455078
2013-05-31,13.764676094055176,13.990246079786044,13.757636022109212,13.849454448257474,384302800,2013,May,Friday,0,0,-0.004096482375445021,-0.4096482375445021,13.658309507369996,13.279752655029297,0.014240271394365215,13.821294784545898,13.618377685546875
2013-06-03,13.794976234436035,13.845170460709184,13.542778361933845,13.795281898116935,372352400,2013,June,Monday,0,0,0.0022012970137339494,0.22012970137339494,13.663970136642456,13.280344581604004,0.0140834227187111,13.764676094055176,13.821294784545898
2013-06-04,13.75181770324707,13.908523431824923,13.693053463671578,13.87148909686729,292728800,2013,June,Tuesday,0,0,-0.0031285687235349524,-0.31285687235349524,13.651160192489623,13.274490985870361,0.012979004229921607,13.794976234436035,13.764676094055176
2013-06-05,13.623271942138672,13.794974819501347,13.58042263871039,13.63979902855891,290589600,2013,June,Wednesday,0,0,-0.009347546912147231,-0.9347546912147231,13.635039472579956,13.265050926208495,0.013096337246407203,13.75181770324707,13.794976234436035
2013-06-06,13.419736862182617,13.681116848293161,13.284762674818145,13.634289018965749,416934000,2013,June,Thursday,0,0,-0.014940249363039726,-1.4940249363039726,13.600867414474488,13.253023948669433,0.013104856453764016,13.623271942138672,13.75181770324707
2013-06-07,13.522269248962402,13.566036356449546,13.245585645440496,13.359748555816376,404535600,2013,June,Friday,0,0,0.007640417083640827,0.7640417083640827,13.577973699569702,13.248557033538818,0.013199658063706514,13.419736862182617,13.623271942138672
2013-06-10,13.432899475097656,13.744779384782435,13.368932407569348,13.611641611981746,450153200,2013,June,Monday,0,0,-0.006609081080943824,-0.6609081080943824,13.556426763534546,13.248030986785889,0.013159180189789167,13.522269248962402,13.419736862182617
2013-06-11,13.393410682678223,13.55134065116561,13.262415064792012,13.3364837116631,286112400,2013,June,Tuesday,0,0,-0.0029397072830508186,-0.29397072830508186,13.53019676208496,13.255076675415038,0.013100171973190742,13.432899475097656,13.522269248962402
2013-06-12,13.227834701538086,13.505130458597096,13.206716123441458,13.451569036997228,265227200,2013,June,Wednesday,0,0,-0.01236249563781966,-1.236249563781966,13.512337779998779,13.258275718688965,0.01230505865575367,13.393410682678223,13.432899475097656
2013-06-13,13.343223571777344,13.379339289263655,13.122550735229625,13.237325815229399,285832400,2013,June,Thursday,0,0,0.008723186586678588,0.8723186586678588,13.523218584060668,13.262444725036621,0.009803328076948366,13.227834701538086,13.393410682678223
2013-06-14,13.162339210510254,13.35332425551426,13.114898408623308,13.32608422714256,271866000,2013,June,Friday,0,0,-0.01355627148822447,-1.355627148822447,13.516286325454711,13.265592784881592,0.009845507656037847,13.343223571777344,13.227834701538086
2013-06-17,13.222021102905273,13.335265410234724,13.171826876645943,13.204881870150219,259414400,2013,June,Monday,0,0,0.004534292228798087,0.4534292228798087,13.51435832977295,13.272683029174805,0.00988738976275427,13.162339210510254,13.343223571777344
2013-06-18,13.214977264404297,13.310775824786715,13.167231633282771,13.208550156510773,195025600,2013,June,Tuesday,0,0,-0.000532735384867089,-0.053273538486708905,13.497279739379882,13.277801952362061,0.008363233491187203,13.222021102905273,13.162339210510254
2013-06-19,12.946558952331543,13.211610954597544,12.946558952331543,13.203653076937462,310940000,2013,June,Wednesday,0,0,-0.020311674148374204,-2.0311674148374204,13.471784305572509,13.277084369659423,0.00930908283289123,13.214977264404297,13.222021102905273
2013-06-20,12.758024215698242,13.037766903596834,12.706911374603777,12.83331635650137,357310800,2013,June,Thursday,0,0,-0.014562536449065355,-1.4562536449065355,13.434275913238526,13.267299385070801,0.009617307411253962,12.946558952331543,13.214977264404297
2013-06-21,12.655799865722656,12.854742780535245,12.490524904963573,12.808526270430336,481118400,2013,June,Friday,0,0,-0.00801255337404072,-0.8012553374040721,13.390447473526,13.25629690170288,0.00962040117461996,12.758024215698242,12.946558952331543
2013-06-24,12.320352554321289,12.507664717828595,12.182928950408087,12.469100424833488,480746000,2013,June,Monday,0,0,-0.026505421621742187,-2.6505421621742187,13.325240325927734,13.241340236663818,0.01061132903195589,12.655799865722656,12.758024215698242
